%1. Title: CK database - Feature_Emotion dataset
%
%2. Source: 
%	(a)Data   :cohn-kanade database
%	(b)Creater:Yean Seanglidet
%	(c)Date   :12-Feb-2014
@relation emotion

@ATTRIBUTE feature1 real
@ATTRIBUTE feature2 real
@ATTRIBUTE feature3 real
@ATTRIBUTE feature4 real
@ATTRIBUTE feature5 real
@ATTRIBUTE feature6 real
@ATTRIBUTE feature7 real
@ATTRIBUTE feature8 real
@ATTRIBUTE feature9 real
@ATTRIBUTE feature10 real
@ATTRIBUTE feature11 real
@ATTRIBUTE feature12 real
@ATTRIBUTE feature13 real
@ATTRIBUTE class {Surprise,Fear,Happy,Sad,Disgust,Anger}

@DATA
0.134591,0.137251,0.137437,0.132369,2.63843,2.61866,3.53304,0.545669,0.529068,0.358006,0.331786,0.231855,0.230989,Surprise
0.146014,0.145029,0.151508,0.128927,2.82974,2.79467,5.99359,0.514873,0.504754,0.349462,0.338858,0.211082,0.203886,Surprise
0.148183,0.150905,0.161443,0.152215,2.47831,2.3401,3.64283,0.546375,0.53976,0.346499,0.3404,0.247458,0.238152,Surprise
0.139919,0.159127,0.173064,0.15177,2.43295,2.35652,3.33804,0.553506,0.540428,0.359955,0.341341,0.242064,0.23206,Surprise
0.130644,0.151043,0.157362,0.139801,2.8354,2.8376,3.58846,0.536582,0.5203,0.361773,0.338459,0.222005,0.214694,Surprise
0.138584,0.155225,0.157264,0.153782,2.43003,2.18744,2.87775,0.539882,0.535456,0.344492,0.331871,0.232068,0.235789,Surprise
0.131983,0.135535,0.146181,0.144188,2.73407,2.64919,4.52472,0.515189,0.505545,0.354743,0.331571,0.214226,0.20671,Surprise
0.146541,0.147361,0.151897,0.148708,2.59035,2.5221,4.07174,0.522621,0.509346,0.358213,0.328992,0.218004,0.209304,Surprise
0.14248,0.147774,0.15498,0.130914,2.52455,2.47019,6.35881,0.515826,0.504405,0.348092,0.328579,0.217844,0.209779,Surprise
0.148142,0.142891,0.159191,0.150711,2.79164,2.57832,5.25545,0.508013,0.508615,0.35814,0.338034,0.221823,0.219379,Surprise
0.136157,0.154021,0.167759,0.147596,2.62542,2.46752,3.02483,0.552775,0.543717,0.357621,0.335301,0.244339,0.237394,Surprise
0.105071,0.114219,0.102962,0.108963,3.18244,3.00159,13.8161,0.466989,0.459628,0.356564,0.341514,0.181047,0.173761,Happy
0.104739,0.106295,0.0998741,0.106124,3.41146,3.04507,10.4281,0.4583,0.454832,0.35202,0.340145,0.17652,0.17303,Happy
0.108357,0.112887,0.100226,0.107843,3.33948,3.08328,14.5808,0.472406,0.463377,0.349553,0.3329,0.184998,0.178352,Happy
0.107272,0.103626,0.107461,0.116283,3.10478,2.87213,9.89997,0.450938,0.451319,0.346496,0.335242,0.185479,0.18368,Happy
0.106971,0.108561,0.109044,0.124469,3.42492,3.05889,5.01421,0.477271,0.466264,0.36222,0.336994,0.189321,0.189876,Happy
0.100927,0.108537,0.114348,0.116917,3.33293,3.0709,4.84477,0.48511,0.472452,0.356118,0.33884,0.187405,0.178637,Happy
0.109294,0.11152,0.116154,0.11458,3.22453,3.09202,4.13868,0.49384,0.475592,0.362541,0.334469,0.194154,0.182576,Happy
0.120415,0.108265,0.111804,0.116782,3.04348,2.94258,3.71343,0.508655,0.489297,0.352759,0.335239,0.20015,0.194858,Happy
0.114676,0.117188,0.12349,0.122443,2.99655,2.89056,3.63942,0.507434,0.491403,0.366995,0.344995,0.192162,0.191483,Happy
0.115975,0.112889,0.11768,0.137507,3.51706,2.94794,3.17439,0.504592,0.49336,0.34546,0.335137,0.193764,0.197954,Happy
0.115562,0.111706,0.119346,0.125406,3.44271,2.92228,3.80247,0.496045,0.487929,0.330516,0.342656,0.198507,0.191296,Happy
0.108513,0.114124,0.117304,0.122206,3.18138,2.89802,3.65566,0.50416,0.490261,0.351191,0.340207,0.201268,0.193574,Happy
0.108217,0.102374,0.114377,0.112322,3.57733,3.23437,4.25953,0.506755,0.497568,0.34911,0.349692,0.205435,0.195843,Happy
0.116991,0.116413,0.121937,0.119572,3.09603,3.01282,3.62367,0.511678,0.490282,0.357825,0.339089,0.197471,0.190872,Happy
0.118245,0.115911,0.11981,0.11836,2.85276,2.78501,3.5011,0.507743,0.487283,0.364715,0.345711,0.192275,0.1849,Happy
0.114631,0.113503,0.122467,0.12343,3.22931,3.05701,3.74017,0.497753,0.477504,0.352389,0.335193,0.189145,0.182516,Happy
0.10863,0.112263,0.113299,0.134835,3.64216,2.96272,4.01594,0.485385,0.477564,0.35293,0.342272,0.184226,0.182993,Happy
0.107377,0.126012,0.128608,0.119957,3.2982,2.85526,3.94076,0.502983,0.491826,0.36208,0.345103,0.190653,0.188345,Happy
0.111975,0.100283,0.0928155,0.119757,2.84855,2.50252,10.6643,0.511973,0.500936,0.359819,0.343201,0.190956,0.188509,Sad
0.115492,0.0935466,0.0925396,0.126188,3.21978,2.84682,11.3068,0.506307,0.500002,0.356535,0.352262,0.186316,0.182305,Sad
0.121998,0.0946916,0.089829,0.114941,3.03614,2.66585,17.9026,0.486013,0.478983,0.337987,0.336937,0.181783,0.175763,Sad
0.115571,0.100971,0.0912212,0.116261,2.71166,2.30474,17.4262,0.489223,0.494178,0.339855,0.337626,0.18425,0.193871,Sad
0.116248,0.0969712,0.0920481,0.120483,2.97344,2.60749,16.5096,0.488915,0.491897,0.352778,0.355333,0.176168,0.17885,Sad
0.115704,0.0950501,0.0941227,0.112192,2.96384,2.67669,17.8687,0.48748,0.484406,0.336595,0.335812,0.186715,0.187143,Sad
0.10929,0.104024,0.0976656,0.115016,2.91502,2.59035,24.9091,0.504366,0.499381,0.357651,0.335806,0.199646,0.199178,Sad
0.111947,0.0960715,0.0930787,0.120206,3.16324,2.90994,19.2782,0.504703,0.500679,0.35735,0.342827,0.194646,0.190912,Sad
0.109159,0.0983005,0.0877118,0.126286,3.01504,2.6445,20.195,0.487772,0.484095,0.354991,0.342926,0.180202,0.183262,Sad
0.108032,0.0996656,0.0899162,0.11309,3.23479,2.91228,17.7183,0.501536,0.496814,0.356429,0.348967,0.179787,0.180972,Sad
0.112194,0.100923,0.0987058,0.103524,2.66191,2.57954,16.7619,0.505242,0.493048,0.348148,0.342277,0.19376,0.189519,Sad
0.102084,0.100146,0.110737,0.113934,3.02163,2.73195,10.6769,0.498474,0.492386,0.343581,0.348522,0.199825,0.191158,Sad
0.112677,0.10476,0.0922606,0.129204,3.31875,2.84896,14.1887,0.496407,0.496933,0.364742,0.360557,0.171839,0.177649,Sad
0.106622,0.108635,0.0948387,0.105627,2.66986,2.58588,14.8864,0.502385,0.490789,0.364891,0.350392,0.187688,0.180582,Sad
0.110303,0.103786,0.0991154,0.0986857,2.75194,2.67246,12.2644,0.5131,0.506331,0.36773,0.351166,0.188407,0.184599,Sad
0.143921,0.140587,0.141996,0.150739,2.19268,2.04422,5.59314,0.482587,0.477905,0.329419,0.302164,0.190959,0.195807,Surprise
0.16572,0.140928,0.150145,0.157467,1.87355,1.84592,3.08365,0.501155,0.489872,0.32954,0.305663,0.20642,0.210349,Surprise
0.153665,0.135761,0.148646,0.157276,2.1152,2.04504,3.00295,0.507488,0.509511,0.336343,0.325827,0.204365,0.214149,Surprise
0.162875,0.155189,0.168008,0.162505,2.10532,2.07777,2.90151,0.51859,0.524354,0.328077,0.309004,0.222744,0.236315,Surprise
0.15989,0.145759,0.155887,0.157354,2.31727,2.27231,2.79061,0.521362,0.516674,0.324075,0.301115,0.229406,0.241045,Surprise
0.155379,0.147482,0.15848,0.157918,2.26726,2.21992,3.99091,0.483759,0.483105,0.322534,0.300696,0.210602,0.215013,Surprise
0.164413,0.144903,0.159183,0.161662,2.36752,2.2824,2.71335,0.522321,0.522806,0.321545,0.304526,0.234277,0.247517,Surprise
0.161101,0.148079,0.160849,0.160435,2.71023,2.50118,2.54061,0.534122,0.529542,0.314802,0.299449,0.251294,0.257689,Surprise
0.168569,0.144923,0.163089,0.160708,2.07883,2.01602,2.54671,0.52479,0.527502,0.313158,0.298879,0.240326,0.251806,Surprise
0.152366,0.135438,0.155048,0.140649,2.16748,2.10775,2.51584,0.530475,0.523255,0.313114,0.304293,0.247774,0.255257,Surprise
0.160768,0.14004,0.154628,0.164015,2.3937,2.23803,3.0982,0.508059,0.498922,0.31779,0.299461,0.225292,0.23207,Surprise
0.105918,0.107196,0.110082,0.1317,2.68291,2.44493,9.71706,0.437111,0.429692,0.318934,0.298221,0.176401,0.171638,Fear
0.117433,0.097106,0.0988725,0.110611,2.38314,2.32271,7.29503,0.429522,0.420433,0.308742,0.289511,0.166665,0.170357,Fear
0.116993,0.0965476,0.0922274,0.116308,2.73441,2.66945,5.17684,0.429942,0.42504,0.320049,0.320323,0.149324,0.169719,Fear
0.108392,0.098184,0.100438,0.109319,2.92145,2.72435,6.70395,0.428839,0.422884,0.333555,0.323762,0.170197,0.157455,Fear
0.124349,0.106036,0.112688,0.115546,2.08123,2.04822,6.26438,0.412103,0.404893,0.300886,0.282907,0.162548,0.163695,Fear
0.114419,0.113008,0.117179,0.120203,2.14861,2.05838,5.69765,0.416883,0.408643,0.308796,0.291875,0.162647,0.157856,Fear
0.131706,0.113458,0.112184,0.126771,2.31361,2.29408,4.95969,0.436834,0.419354,0.310566,0.295715,0.161177,0.163209,Fear
0.134062,0.106874,0.108056,0.126899,2.28041,2.25285,5.21438,0.438768,0.427981,0.322567,0.308916,0.159277,0.166647,Fear
0.116758,0.0960487,0.0899327,0.111019,2.91933,2.78686,5.4669,0.446867,0.43415,0.324125,0.299834,0.185957,0.17451,Fear
0.106902,0.0992466,0.0920809,0.101829,2.9654,2.84973,5.80605,0.435294,0.424344,0.318689,0.296331,0.177734,0.164852,Fear
0.108909,0.0977629,0.0881752,0.107168,2.86963,2.73096,6.89966,0.429652,0.412805,0.326023,0.2981,0.178261,0.159667,Fear
0.116714,0.102554,0.09558,0.133994,2.8273,2.58702,11.9494,0.452199,0.448337,0.325225,0.307727,0.160803,0.168149,Anger
0.117167,0.102846,0.102953,0.131117,2.90263,2.71565,9.99791,0.461339,0.454196,0.335621,0.314741,0.164925,0.167373,Anger
0.112455,0.101769,0.091744,0.132086,3.10534,2.78455,11.4143,0.447579,0.442519,0.330023,0.305734,0.161843,0.163942,Anger
0.124123,0.108732,0.0991786,0.132126,2.63542,2.57228,10.358,0.456483,0.442939,0.323249,0.305468,0.163609,0.163494,Anger
0.114438,0.101253,0.101208,0.120375,2.9027,2.68237,12.5537,0.440763,0.441197,0.322494,0.306017,0.163537,0.165305,Anger
0.112909,0.100912,0.091599,0.136371,3.01147,2.63052,10.8138,0.447851,0.44234,0.321701,0.300569,0.170928,0.171986,Anger
0.109642,0.102317,0.0932983,0.115733,2.62606,2.4922,12.5652,0.438852,0.431378,0.322444,0.302946,0.167582,0.158187,Anger
0.113149,0.0878702,0.0915972,0.119334,3.39278,3.14652,13.7313,0.454387,0.456588,0.338364,0.32244,0.173221,0.16501,Anger
0.111271,0.0992147,0.0894009,0.113898,2.6734,2.67099,16.128,0.444183,0.433637,0.328187,0.311013,0.168609,0.15098,Anger
0.109448,0.0977228,0.0841972,0.124377,3.29068,3.05169,12.9145,0.4517,0.441878,0.331528,0.308117,0.169247,0.16211,Anger
0.117273,0.0976879,0.0914047,0.134618,3.24956,2.90683,11.5286,0.459069,0.459603,0.328922,0.313988,0.160563,0.168912,Anger
0.117775,0.0949486,0.0782709,0.122468,2.88286,2.74627,4.68987,0.456735,0.441229,0.32801,0.30319,0.174567,0.168744,Anger
0.113423,0.092236,0.0852299,0.125166,3.25774,3.07296,6.28575,0.456688,0.4464,0.341593,0.314489,0.165858,0.162286,Anger
0.109004,0.0876493,0.0772005,0.125197,3.33024,3.01107,5.30768,0.449847,0.438618,0.324824,0.302597,0.165063,0.168715,Anger
0.114475,0.0945018,0.0852912,0.129154,2.68813,2.42097,4.86069,0.441068,0.427519,0.324714,0.299147,0.16461,0.162006,Anger
0.108942,0.0868392,0.0787279,0.128714,3.40068,3.01205,5.59927,0.457066,0.441121,0.334234,0.306546,0.175714,0.173121,Anger
0.115425,0.0887482,0.0794033,0.129597,3.43818,2.96966,5.11365,0.433515,0.425602,0.309337,0.290586,0.160987,0.163308,Anger
0.100759,0.112329,0.116104,0.140682,4.259,3.32542,5.7097,0.446,0.442335,0.307901,0.307983,0.168835,0.177751,Anger
0.0973247,0.104158,0.110719,0.136757,3.85792,3.05853,4.98316,0.433796,0.443893,0.309667,0.322608,0.155931,0.17161,Anger
0.118938,0.0846251,0.0862681,0.117576,2.8011,2.72894,6.14312,0.430688,0.430153,0.310679,0.303941,0.166209,0.159418,Anger
0.107324,0.093909,0.0907634,0.12916,3.556,2.96356,5.21067,0.420704,0.416274,0.304824,0.299669,0.154763,0.160128,Anger
0.114388,0.0781091,0.0834148,0.100968,3.34629,3.35106,5.50587,0.437439,0.431561,0.305661,0.302034,0.168859,0.164184,Anger
0.124748,0.115309,0.124847,0.133383,3.6878,3.2919,13.4271,0.476767,0.480117,0.340479,0.330234,0.189531,0.192066,Sad
0.138612,0.120013,0.128273,0.135619,3.51323,3.28864,20.4815,0.481396,0.486992,0.35353,0.344257,0.177208,0.180195,Sad
0.144033,0.136576,0.142887,0.153135,3.19986,2.83171,13.9601,0.47197,0.48357,0.362226,0.348956,0.16929,0.174646,Sad
0.1551,0.148155,0.152317,0.161523,2.85862,2.67461,9.41044,0.43955,0.440641,0.333215,0.317929,0.162658,0.173099,Sad
0.153256,0.150544,0.153945,0.147859,2.67259,2.57469,11.0053,0.420469,0.435066,0.319001,0.31525,0.15417,0.15725,Sad
0.152505,0.141171,0.148537,0.16309,3.26871,2.88353,14.488,0.436286,0.439273,0.317879,0.302826,0.1769,0.184921,Sad
0.145108,0.147857,0.157834,0.145905,3.04995,2.95103,11.9368,0.431539,0.435992,0.329655,0.319433,0.154538,0.158072,Sad
0.147303,0.153185,0.158395,0.157187,3.05796,2.78971,11.5686,0.416496,0.427168,0.318907,0.315616,0.152652,0.160436,Sad
0.147118,0.14605,0.153598,0.150848,3.2582,2.97776,13.0366,0.428381,0.437335,0.320504,0.314662,0.163127,0.171478,Sad
0.128363,0.126974,0.134114,0.138349,3.98461,3.47964,15.7971,0.471104,0.470219,0.345719,0.334337,0.177341,0.190136,Sad
0.117647,0.119307,0.124438,0.116345,2.28468,2.27191,6.74407,0.476724,0.46405,0.353708,0.323681,0.172277,0.170232,Happy
0.123574,0.116631,0.13108,0.114166,2.39834,2.24642,5.41205,0.478294,0.473802,0.341452,0.321404,0.186691,0.192787,Happy
0.120473,0.122627,0.128922,0.125229,2.35913,2.26226,5.92027,0.469159,0.456242,0.350514,0.331783,0.173865,0.167615,Happy
0.124979,0.113559,0.129379,0.117283,2.70913,2.47695,4.74834,0.471275,0.472939,0.335585,0.319129,0.186889,0.194183,Happy
0.12821,0.111942,0.125574,0.117455,2.5839,2.44463,4.84423,0.475895,0.470723,0.32985,0.313311,0.190532,0.196958,Happy
0.10841,0.112751,0.124833,0.107447,2.81544,2.6672,5.14905,0.473204,0.46656,0.338989,0.321115,0.192119,0.190927,Happy
0.113003,0.115722,0.126898,0.111134,2.56795,2.49613,5.03798,0.473272,0.461245,0.338969,0.321381,0.185617,0.186465,Happy
0.103928,0.116766,0.120901,0.107797,2.75449,2.91399,4.1312,0.480701,0.461026,0.354669,0.341903,0.172683,0.174912,Happy
0.110344,0.108829,0.121749,0.111892,2.85532,2.61277,5.09719,0.465495,0.460491,0.328872,0.315637,0.188462,0.192382,Happy
0.102909,0.118255,0.130177,0.118103,2.42801,2.25337,4.90174,0.474888,0.470467,0.346132,0.336927,0.191509,0.180553,Happy
0.0987314,0.112193,0.126386,0.100838,2.71828,2.55678,5.99406,0.463379,0.454904,0.340295,0.318662,0.195725,0.184206,Happy
0.10912,0.109243,0.121358,0.103608,2.80394,2.58697,5.09257,0.472124,0.469009,0.337654,0.318779,0.198374,0.195701,Happy
0.118494,0.119645,0.131415,0.114454,2.88302,2.69748,3.8544,0.494036,0.485268,0.342997,0.319015,0.196883,0.194746,Happy
0.110718,0.113473,0.12729,0.106196,2.65448,2.50032,5.19924,0.476575,0.469709,0.345139,0.330291,0.197804,0.19121,Happy
0.109539,0.119387,0.129442,0.111597,2.64444,2.47808,4.6214,0.460012,0.451389,0.32927,0.307035,0.187093,0.184843,Happy
0.11394,0.12059,0.128101,0.114294,2.70169,2.55611,4.46681,0.472464,0.461245,0.33178,0.310841,0.186194,0.186902,Happy
0.112456,0.109492,0.119066,0.108401,2.77935,2.62605,4.6241,0.472655,0.465965,0.329767,0.316096,0.193884,0.194451,Happy
0.10984,0.11306,0.124299,0.104898,2.72273,2.50779,4.93766,0.465671,0.452946,0.322328,0.298153,0.199208,0.19755,Happy
0.120482,0.112528,0.122434,0.11678,2.85228,2.605,4.02902,0.46988,0.469235,0.33032,0.310801,0.187335,0.192894,Happy
0.11942,0.115149,0.128408,0.114975,2.75523,2.64732,4.05451,0.472749,0.473005,0.337137,0.321662,0.181228,0.183461,Happy
0.110993,0.113383,0.119473,0.115229,2.88842,2.76813,4.96441,0.476522,0.462378,0.34277,0.324714,0.192927,0.184996,Happy
0.132612,0.141417,0.144699,0.145693,2.49326,2.1506,10.4281,0.443455,0.434557,0.31609,0.288394,0.182538,0.185976,Surprise
0.144521,0.138844,0.14901,0.143088,2.4906,2.30141,5.79221,0.470474,0.462948,0.327846,0.295878,0.199058,0.199663,Surprise
0.141478,0.15152,0.165032,0.141385,2.33581,2.22867,4.26842,0.481871,0.477179,0.327153,0.295769,0.208189,0.213767,Surprise
0.146239,0.147616,0.157788,0.153964,2.45134,2.1494,3.39574,0.50161,0.50382,0.337043,0.311856,0.212335,0.226829,Surprise
0.139783,0.150822,0.159266,0.148955,2.63122,2.40249,3.11855,0.504265,0.498611,0.332218,0.307202,0.214823,0.217173,Surprise
0.135506,0.148458,0.160391,0.140783,2.25197,2.10788,3.27009,0.514616,0.511258,0.329363,0.305549,0.224148,0.236136,Surprise
0.132175,0.148592,0.159437,0.140141,2.53173,2.3898,2.55464,0.536205,0.530834,0.34068,0.319737,0.229681,0.235931,Surprise
0.125195,0.12394,0.125171,0.124749,2.553,2.51508,15.2967,0.42021,0.404342,0.317257,0.289741,0.171236,0.169885,Happy
0.124796,0.121032,0.121354,0.128164,2.94143,2.94161,11.8864,0.421471,0.413787,0.32528,0.304184,0.153719,0.160198,Happy
0.122219,0.1301,0.135261,0.131601,2.45724,2.29572,9.72883,0.405861,0.407083,0.313278,0.294906,0.153966,0.161103,Happy
0.12613,0.12997,0.13192,0.134433,2.81002,2.75723,11.155,0.412568,0.399764,0.312111,0.293506,0.160611,0.17061,Happy
0.123957,0.129802,0.13123,0.137548,2.91312,2.85176,7.96652,0.410772,0.394198,0.31526,0.294057,0.156002,0.15343,Happy
0.127897,0.135482,0.132767,0.138151,3.0999,3.0828,10.6536,0.419919,0.406113,0.318106,0.298531,0.154126,0.163132,Happy
0.121868,0.139507,0.142842,0.142557,2.87297,2.66019,7.16111,0.405497,0.398817,0.314038,0.293213,0.158336,0.153931,Happy
0.110334,0.117504,0.122598,0.112643,2.62398,2.57236,8.06316,0.418874,0.404125,0.325654,0.301572,0.167243,0.166311,Happy
0.131986,0.112961,0.111181,0.117259,3.20495,3.41664,5.31521,0.431461,0.410947,0.316324,0.293749,0.160855,0.156023,Happy
0.126543,0.122116,0.12184,0.125311,3.18356,3.20156,7.01859,0.433399,0.417646,0.319373,0.29024,0.16922,0.167073,Happy
0.116993,0.119712,0.128268,0.11291,2.41106,2.36868,6.75233,0.420727,0.404748,0.310946,0.289992,0.164625,0.167336,Happy
0.130092,0.113901,0.117304,0.130111,2.70014,2.66237,7.48123,0.429614,0.414209,0.311091,0.299669,0.17928,0.177846,Fear
0.128871,0.117391,0.123466,0.127125,2.81309,2.78878,8.01389,0.433836,0.424658,0.309038,0.304496,0.184597,0.186174,Fear
0.129467,0.127137,0.132466,0.132622,2.72038,2.7169,6.30599,0.436591,0.422603,0.31072,0.298108,0.173171,0.175417,Fear
0.127452,0.126456,0.132798,0.124738,2.68306,2.67622,6.46724,0.425475,0.412288,0.305563,0.302096,0.178216,0.178995,Fear
0.132947,0.119799,0.122444,0.121581,2.73523,2.7584,7.10999,0.439735,0.429553,0.313299,0.305792,0.193474,0.186421,Fear
0.138552,0.12876,0.130086,0.137605,2.41753,2.53386,6.7112,0.433395,0.417146,0.322241,0.303122,0.172817,0.175254,Fear
0.139441,0.126325,0.12784,0.132583,2.65237,2.77548,6.7199,0.410315,0.399292,0.311478,0.309212,0.166882,0.161415,Fear
0.142791,0.136947,0.14463,0.131882,2.18392,2.29102,4.89195,0.469003,0.463739,0.313903,0.311477,0.198377,0.200487,Surprise
0.141767,0.133337,0.141764,0.125904,2.52249,2.63003,5.52398,0.473061,0.466065,0.318515,0.308794,0.206982,0.205811,Surprise
0.139068,0.144642,0.148747,0.129552,2.48685,2.52551,4.43911,0.466298,0.466772,0.304453,0.288984,0.211208,0.211256,Surprise
0.138195,0.139441,0.134956,0.11844,2.81802,2.98901,4.04287,0.477623,0.469605,0.325868,0.302939,0.209849,0.204647,Surprise
0.142408,0.139792,0.14343,0.130239,2.70443,2.72449,4.06299,0.480845,0.479356,0.308715,0.29144,0.218545,0.218118,Surprise
0.146545,0.134536,0.131392,0.134484,3.17253,3.21123,3.619,0.485785,0.484283,0.321423,0.307191,0.215727,0.21638,Surprise
0.135153,0.142955,0.150371,0.127038,2.65778,2.69965,3.58998,0.496226,0.497964,0.324521,0.312032,0.216069,0.224437,Surprise
0.104074,0.0994425,0.104085,0.113315,2.90291,2.98928,7.31904,0.443096,0.445327,0.333449,0.337862,0.171807,0.186242,Sad
0.104001,0.11331,0.124893,0.111611,3.12874,2.90102,10.9767,0.42939,0.433313,0.314423,0.314128,0.1947,0.200357,Sad
0.114679,0.107827,0.1157,0.119421,2.70394,2.59822,10.062,0.436705,0.4515,0.329236,0.327238,0.183611,0.189723,Sad
0.119582,0.106629,0.126372,0.111513,2.19305,2.32314,9.19261,0.453691,0.455368,0.33678,0.343951,0.179129,0.190344,Sad
0.116778,0.104249,0.101432,0.123857,3.08127,3.09042,5.43302,0.425845,0.427974,0.310629,0.308619,0.170716,0.174821,Sad
0.125681,0.109159,0.108755,0.1104,2.42466,2.63515,7.97173,0.447238,0.445729,0.326004,0.325077,0.175421,0.187617,Sad
0.120569,0.116198,0.116419,0.122658,2.79361,2.98386,8.24289,0.43699,0.432151,0.325369,0.320422,0.172888,0.183479,Sad
0.117321,0.102656,0.10945,0.117131,2.60456,2.79735,12.8212,0.427285,0.426139,0.328307,0.323551,0.164652,0.16819,Sad
0.125947,0.11771,0.116419,0.129695,3.72506,3.74992,10.5935,0.446471,0.445578,0.322659,0.318782,0.184127,0.186099,Sad
0.119932,0.130535,0.154487,0.128083,3.38081,3.56628,10.9908,0.427447,0.426742,0.3158,0.324096,0.18286,0.190986,Sad
0.107087,0.115125,0.137867,0.102234,2.71192,2.95888,4.9819,0.450579,0.441375,0.303098,0.322083,0.200709,0.202709,Sad
0.101196,0.117806,0.139865,0.112563,3.26349,3.38804,7.23307,0.45628,0.460381,0.301377,0.332551,0.210419,0.221843,Sad
0.110879,0.115749,0.125174,0.113713,3.06525,3.07782,5.67943,0.420645,0.419278,0.30029,0.302044,0.17481,0.186601,Sad
0.124927,0.121205,0.135481,0.136969,2.82541,2.64537,9.55012,0.401185,0.40913,0.294949,0.304857,0.174822,0.19119,Sad
0.120026,0.12911,0.144872,0.126893,2.8364,3.09014,8.39391,0.425712,0.421233,0.31366,0.321109,0.175429,0.185465,Sad
0.12081,0.129558,0.140642,0.12127,2.70674,2.86538,5.89038,0.442333,0.44613,0.298407,0.315492,0.188468,0.209326,Sad
0.121061,0.120827,0.139869,0.109902,2.82635,2.99295,4.93814,0.422686,0.422824,0.285565,0.309822,0.19325,0.195981,Sad
0.10969,0.130986,0.15207,0.116623,3.00727,3.13817,14.2362,0.444157,0.441763,0.312423,0.324192,0.190322,0.198449,Sad
0.113127,0.129295,0.150326,0.122418,3.01245,3.16895,7.4869,0.430432,0.426076,0.303726,0.312011,0.188598,0.200111,Sad
0.113703,0.10375,0.112004,0.110026,2.74714,3.05277,13.4479,0.447746,0.427632,0.331823,0.314337,0.201036,0.183946,Happy
0.122876,0.103283,0.115765,0.120725,2.85128,3.13104,12.0496,0.434044,0.420926,0.333549,0.320879,0.184447,0.169639,Happy
0.122773,0.108319,0.11284,0.120254,3.16955,3.27512,10.2313,0.433139,0.434809,0.335611,0.340532,0.167148,0.168622,Happy
0.114533,0.10757,0.104131,0.1312,3.08821,3.05188,10.0243,0.435352,0.437703,0.321018,0.324193,0.176377,0.180763,Happy
0.115658,0.099144,0.109913,0.113561,3.1371,3.26417,9.54812,0.446989,0.449457,0.333674,0.33828,0.177148,0.179415,Happy
0.115071,0.10063,0.105538,0.109282,3.19845,3.31696,10.0892,0.436214,0.437351,0.330598,0.331832,0.174433,0.179265,Happy
0.111466,0.108636,0.120579,0.118604,2.8766,2.81368,12.8198,0.451642,0.456936,0.332693,0.336017,0.186368,0.18906,Happy
0.117479,0.104528,0.109371,0.118675,2.92801,2.93286,11.8494,0.425412,0.43188,0.333609,0.334915,0.167857,0.171041,Happy
0.109794,0.110787,0.121322,0.120005,2.98824,3.05921,14.9351,0.447667,0.444192,0.340273,0.333692,0.180472,0.180321,Happy
0.114826,0.108616,0.119302,0.124572,3.08522,3.18562,10.6982,0.448716,0.451667,0.338834,0.340349,0.178937,0.177803,Happy
0.116209,0.0995274,0.0975676,0.112903,3.02653,2.98185,5.65674,0.413241,0.407995,0.304932,0.294451,0.163027,0.160238,Happy
0.125997,0.107627,0.100636,0.133758,2.8667,2.63973,5.91439,0.408801,0.411236,0.316273,0.302214,0.148181,0.152379,Happy
0.122662,0.108481,0.107398,0.129504,2.80198,2.77829,9.87132,0.430196,0.430896,0.325071,0.31452,0.167276,0.15512,Happy
